EmployeeID,Age,Attrition,BusinessTravel,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,ManagerID,Department
2724,27,No,Travel_Rarely,8,2,Marketing,1,Female,3,Research Scientist,Divorced,45990,1.0,Y,15,8,1,1.0,3,1,0,0,4.0,1.0,3.0,2,3,1638,Sales
2725,26,Yes,Travel_Rarely,4,3,Marketing,1,Male,2,Manager,Single,24040,1.0,Y,12,8,0,1.0,6,1,0,1,1.0,3.0,2.0,3,3,1199,Sales
2726,27,No,Travel_Frequently,24,3,Life Sciences,1,Male,4,Healthcare Representative,Single,31720,1.0,Y,20,8,1,9.0,1,9,1,7,4.0,3.0,3.0,3,4,2565,Sales
2727,30,No,Travel_Frequently,1,4,Medical,1,Male,1,Research Scientist,Single,20330,1.0,Y,14,8,1,12.0,3,12,3,7,3.0,4.0,3.0,1,3,1116,Research & Development
2728,41,Yes,Travel_Rarely,20,4,Marketing,1,Male,2,Sales Executive,Married,102090,1.0,Y,13,8,1,23.0,2,22,15,8,2.0,3.0,3.0,3,3,2725,Sales
2729,34,No,Non-Travel,7,2,Technical Degree,1,Female,1,Research Scientist,Single,86200,0.0,Y,13,8,1,10.0,2,9,8,7,2.0,3.0,3.0,2,3,2346,Research & Development
2730,37,No,Travel_Rarely,17,3,Life Sciences,1,Female,3,Sales Executive,Married,20640,4.0,Y,16,8,0,8.0,3,1,0,0,2.0,2.0,3.0,2,3,2340,Research & Development
2731,46,No,Travel_Frequently,20,3,Technical Degree,1,Male,3,Sales Executive,Single,40350,4.0,Y,14,8,1,14.0,2,9,0,8,1.0,4.0,3.0,3,3,323,Research & Development
2732,35,No,Travel_Rarely,8,4,Medical,1,Female,3,Research Scientist,Married,38380,1.0,Y,16,8,1,1.0,2,1,0,1,4.0,4.0,3.0,3,3,285,Research & Development
2733,48,Yes,Travel_Rarely,2,4,Technical Degree,1,Female,1,Sales Executive,Single,45910,9.0,Y,16,8,0,23.0,6,1,0,0,1.0,3.0,3.0,1,3,20,Research & Development
2734,28,Yes,Travel_Rarely,10,1,Medical,1,Male,1,Sales Executive,Single,25610,1.0,Y,22,8,1,2.0,3,2,2,2,3.0,3.0,2.0,3,4,2344,Research & Development
2735,44,No,Travel_Rarely,1,1,Medical,1,Female,3,Research Scientist,Divorced,15630,5.0,Y,12,8,2,9.0,3,4,1,3,2.0,1.0,2.0,3,3,3025,Research & Development
2736,35,No,Non-Travel,5,4,Technical Degree,1,Female,3,Manufacturing Director,Married,48980,2.0,Y,15,8,2,10.0,2,4,2,3,3.0,1.0,3.0,3,3,2409,Research & Development
2737,26,No,Travel_Rarely,4,4,Life Sciences,1,Female,3,Sales Executive,Married,47890,7.0,Y,20,8,1,5.0,2,2,0,0,,4.0,2.0,3,4,1715,Research & Development
2738,33,No,Travel_Frequently,29,4,Life Sciences,1,Female,1,Human Resources,Single,31800,1.0,Y,14,8,1,15.0,2,15,8,12,1.0,4.0,3.0,3,3,991,Sales
2739,35,No,Travel_Frequently,15,3,Medical,1,Male,3,Manufacturing Director,Married,65490,1.0,Y,20,8,0,9.0,3,9,1,8,2.0,1.0,2.0,3,4,1388,Research & Development
2740,35,No,Travel_Rarely,3,2,Life Sciences,1,Female,1,Laboratory Technician,Married,63880,3.0,Y,13,8,0,4.0,6,2,2,2,3.0,1.0,3.0,2,3,1380,Human Resources
2741,31,No,Travel_Rarely,10,2,Life Sciences,1,Female,2,Research Scientist,Divorced,112440,3.0,Y,12,8,1,10.0,3,7,1,7,4.0,4.0,2.0,3,3,1338,Sales
2742,37,No,Travel_Rarely,4,3,Marketing,1,Male,4,Human Resources,Divorced,160320,1.0,Y,13,8,0,7.0,2,7,0,7,1.0,3.0,4.0,3,3,2565,Sales
2743,32,No,Travel_Rarely,21,3,Other,1,Male,2,Sales Executive,Married,23620,1.0,Y,11,8,0,9.0,2,9,7,8,1.0,4.0,3.0,3,3,3744,Research & Development
2744,38,No,Travel_Frequently,25,3,Medical,1,Male,2,Manufacturing Director,Single,163280,1.0,Y,17,8,3,10.0,2,10,9,9,4.0,4.0,3.0,3,3,3351,Research & Development
2745,50,No,Travel_Rarely,2,4,Marketing,1,Female,4,Research Scientist,Divorced,83760,5.0,Y,14,8,3,29.0,2,27,13,8,2.0,3.0,2.0,3,3,4035,Sales
2746,59,No,Travel_Rarely,1,3,Technical Degree,1,Male,1,Laboratory Technician,Single,166060,7.0,Y,11,8,0,28.0,6,21,7,9,1.0,1.0,2.0,3,3,3816,Research & Development
2747,36,No,Travel_Rarely,1,2,Marketing,1,Female,2,Sales Executive,Divorced,86060,1.0,Y,14,8,2,17.0,3,17,12,8,3.0,3.0,3.0,3,3,2864,Sales
2748,55,No,Travel_Rarely,7,3,Medical,1,Male,3,Research Scientist,Divorced,22720,2.0,Y,17,8,1,21.0,2,5,0,2,4.0,3.0,3.0,3,3,323,Research & Development
2749,36,No,Travel_Frequently,3,3,Life Sciences,1,Female,2,Laboratory Technician,Single,20180,1.0,Y,13,8,0,6.0,5,6,0,3,2.0,2.0,3.0,3,3,124,Research & Development
2750,45,No,Travel_Rarely,1,2,Medical,1,Female,1,Sales Executive,Divorced,70830,2.0,Y,12,8,1,25.0,5,1,0,0,2.0,1.0,3.0,3,3,668,Research & Development
2751,35,No,Travel_Frequently,9,3,Other,1,Female,2,Sales Representative,Married,40840,4.0,Y,13,8,1,5.0,3,3,1,2,2.0,1.0,2.0,3,3,2693,Human Resources
2752,36,Yes,Travel_Rarely,7,2,Life Sciences,1,Male,4,Laboratory Technician,Married,144110,0.0,Y,18,8,3,2.0,2,1,0,0,4.0,3.0,2.0,4,3,4035,Sales
2753,59,No,Travel_Frequently,10,4,Life Sciences,1,Male,3,Research Scientist,Single,23080,7.0,Y,19,8,1,20.0,4,4,1,3,1.0,3.0,2.0,2,3,285,Research & Development
2754,29,No,Travel_Rarely,28,4,Life Sciences,1,Female,1,Sales Representative,Married,48410,0.0,Y,11,8,0,6.0,3,5,0,4,3.0,2.0,3.0,3,3,2488,Research & Development
2755,31,No,Travel_Rarely,3,2,Medical,1,Female,3,Sales Executive,Single,42850,1.0,Y,21,8,1,1.0,2,1,1,0,3.0,2.0,3.0,1,4,2353,Research & Development
2756,32,No,Travel_Rarely,3,4,Life Sciences,1,Male,2,Manufacturing Director,Married,97150,1.0,Y,15,8,1,10.0,1,10,0,9,2.0,2.0,3.0,2,3,87,Sales
2757,36,No,Travel_Rarely,2,3,Life Sciences,1,Male,2,Sales Representative,Married,43200,3.0,Y,17,8,0,5.0,2,1,0,0,2.0,4.0,3.0,3,3,2372,Research & Development
2758,31,No,Travel_Rarely,27,3,Medical,1,Female,2,Research Director,Single,21320,1.0,Y,18,8,0,11.0,3,11,1,8,3.0,4.0,3.0,3,3,2762,Research & Development
2759,35,No,Travel_Rarely,2,4,Medical,1,Male,2,Healthcare Representative,Single,101240,0.0,Y,14,8,1,16.0,2,15,2,8,3.0,1.0,3.0,4,3,3064,Research & Development
2760,45,No,Travel_Rarely,14,3,Human Resources,1,Female,1,Sales Executive,Married,54730,4.0,Y,13,8,0,17.0,3,0,0,0,4.0,1.0,4.0,1,3,1380,Human Resources
2761,37,No,Travel_Rarely,1,3,Life Sciences,1,Female,3,Sales Executive,Single,52070,4.0,Y,17,8,3,16.0,3,5,0,2,1.0,3.0,4.0,3,3,3351,Research & Development
2762,46,No,Travel_Rarely,9,3,Medical,1,Male,3,Manager,Divorced,164370,8.0,Y,15,8,1,16.0,0,4,0,2,2.0,2.0,3.0,3,3,1369,Research & Development
2763,30,No,Travel_Rarely,18,3,Life Sciences,1,Male,4,Human Resources,Married,22960,1.0,Y,18,8,1,10.0,2,10,3,0,4.0,4.0,2.0,3,3,4035,Sales
2764,35,No,Travel_Rarely,20,4,Life Sciences,1,Female,3,Human Resources,Single,40690,1.0,Y,13,8,0,6.0,5,6,0,4,2.0,3.0,3.0,3,3,3225,Research & Development
2765,55,No,Travel_Rarely,2,3,Life Sciences,1,Female,2,Laboratory Technician,Married,74410,3.0,Y,12,8,1,24.0,4,1,1,0,1.0,4.0,3.0,3,3,1207,Research & Development
2766,38,No,Non-Travel,11,1,Marketing,1,Male,2,Laboratory Technician,Divorced,24300,7.0,Y,13,8,2,17.0,2,13,1,9,2.0,4.0,3.0,4,3,2725,Sales
2767,34,No,Travel_Rarely,8,2,Medical,1,Male,1,Research Scientist,Married,58780,1.0,Y,14,8,0,5.0,1,5,1,3,1.0,2.0,3.0,3,3,1200,Research & Development
2768,56,No,Travel_Rarely,2,1,Medical,1,Male,2,Sales Executive,Single,26440,4.0,Y,11,8,1,37.0,2,6,0,2,4.0,4.0,2.0,3,3,1223,Human Resources
2769,23,No,Travel_Rarely,10,3,Medical,1,Male,2,Laboratory Technician,Divorced,64390,3.0,Y,22,8,3,3.0,2,0,0,0,3.0,1.0,3.0,3,4,2274,Research & Development
2770,51,No,Travel_Rarely,29,4,Life Sciences,1,Female,5,Manufacturing Director,Married,24510,3.0,Y,17,8,0,10.0,2,4,0,3,4.0,4.0,3.0,2,3,CEO,Research & Development
2771,30,No,Travel_Rarely,8,2,Technical Degree,1,Male,1,Sales Representative,Married,63920,1.0,Y,21,8,1,11.0,2,11,10,8,3.0,4.0,3.0,4,4,2461,Sales
2772,46,Yes,Travel_Rarely,1,2,Medical,1,Female,2,Research Scientist,Single,97140,1.0,Y,22,8,0,9.0,0,9,4,7,3.0,4.0,3.0,3,4,1833,Sales
2773,40,No,Travel_Frequently,6,3,Medical,1,Male,1,Healthcare Representative,Married,60770,1.0,Y,16,8,2,22.0,2,22,11,11,3.0,2.0,2.0,2,3,3773,Research & Development
2774,51,No,Travel_Rarely,8,4,Life Sciences,1,Female,5,Sales Representative,Single,24500,0.0,Y,12,8,1,11.0,2,10,1,0,3.0,4.0,1.0,3,3,1084,Research & Development
2775,30,No,Travel_Rarely,9,3,Life Sciences,1,Male,1,Manufacturing Director,Divorced,92500,1.0,Y,12,8,3,11.0,0,11,2,7,3.0,2.0,2.0,3,3,657,Research & Development
2776,46,No,Travel_Frequently,12,1,Medical,1,Male,1,Laboratory Technician,Married,20740,2.0,Y,15,8,1,21.0,3,10,9,5,3.0,1.0,2.0,3,3,1200,Research & Development
2777,32,No,Travel_Rarely,15,3,Marketing,1,Male,1,Research Scientist,Single,101690,1.0,Y,14,8,0,12.0,6,11,5,7,2.0,3.0,3.0,2,3,3510,Sales
2778,54,No,Travel_Rarely,25,1,Medical,1,Female,1,Laboratory Technician,Married,48550,9.0,Y,25,8,1,16.0,2,4,0,3,1.0,3.0,1.0,2,4,2134,Research & Development
2779,24,No,Travel_Rarely,6,2,Marketing,1,Male,2,Research Scientist,Married,40870,0.0,Y,20,8,3,4.0,1,3,0,2,1.0,3.0,2.0,3,4,2864,Sales
2780,28,No,Non-Travel,9,4,Medical,1,Male,2,Laboratory Technician,Married,23670,1.0,Y,13,8,0,5.0,2,5,0,4,2.0,3.0,4.0,2,3,2174,Sales
2781,58,No,Travel_Rarely,8,4,Life Sciences,1,Male,2,Sales Executive,Single,29720,0.0,Y,14,8,0,38.0,2,37,1,8,4.0,3.0,2.0,4,3,3850,Research & Development
2782,44,No,Non-Travel,23,2,Medical,1,Female,1,Research Scientist,Married,195860,4.0,Y,16,8,0,17.0,3,3,1,2,2.0,2.0,4.0,2,3,606,Research & Development
2783,37,Yes,Travel_Rarely,9,3,Human Resources,1,Male,2,Healthcare Representative,Divorced,54840,4.0,Y,17,8,0,7.0,4,3,0,2,3.0,1.0,3.0,3,3,2693,Human Resources
2784,32,No,Travel_Rarely,12,2,Human Resources,1,Female,1,Sales Representative,Single,20610,1.0,Y,15,8,1,1.0,2,1,0,0,4.0,1.0,3.0,2,3,2850,Human Resources
2785,20,Yes,Travel_Frequently,4,4,Life Sciences,1,Female,2,Healthcare Representative,Single,99240,1.0,Y,22,8,0,1.0,3,1,1,0,4.0,4.0,3.0,3,4,1768,Sales
2786,34,No,Travel_Rarely,1,4,Other,1,Male,4,Laboratory Technician,Single,41980,1.0,Y,22,8,1,16.0,2,16,2,10,1.0,3.0,3.0,2,4,4383,Research & Development
2787,37,No,Non-Travel,24,2,Life Sciences,1,Male,1,Research Scientist,Divorced,68150,5.0,Y,20,8,1,17.0,3,1,0,0,3.0,4.0,4.0,3,4,3931,Sales
2788,59,No,Non-Travel,12,2,Life Sciences,1,Male,2,Sales Executive,Married,47230,9.0,Y,14,8,0,30.0,0,3,2,2,3.0,4.0,3.0,3,3,1575,Research & Development
2789,50,No,Travel_Frequently,3,4,Medical,1,Male,4,Research Scientist,Married,61420,3.0,Y,13,8,2,28.0,3,8,0,7,1.0,2.0,2.0,2,3,2913,Research & Development
2790,25,Yes,Travel_Rarely,10,1,Marketing,1,Male,2,Research Director,Single,82370,1.0,Y,13,8,0,6.0,6,6,0,3,3.0,3.0,3.0,2,3,364,Sales
2791,25,No,Travel_Rarely,26,3,Technical Degree,1,Male,1,Laboratory Technician,Married,88530,1.0,Y,22,8,1,2.0,3,2,2,1,4.0,4.0,3.0,3,4,1056,Research & Development
2792,22,No,Travel_Rarely,2,1,Life Sciences,1,Male,1,Sales Representative,Single,193310,1.0,Y,12,8,1,1.0,2,0,0,0,2.0,4.0,3.0,3,3,2303,Research & Development
2793,51,No,Travel_Frequently,1,3,Life Sciences,1,Female,1,Sales Executive,Single,20730,3.0,Y,14,8,1,23.0,4,13,12,8,1.0,1.0,2.0,3,3,20,Research & Development
2794,34,Yes,Travel_Frequently,4,4,Life Sciences,1,Female,5,Sales Executive,Single,55620,1.0,Y,15,8,0,9.0,3,9,0,6,1.0,3.0,3.0,3,3,1576,Human Resources
2795,54,No,Non-Travel,9,3,Life Sciences,1,Male,1,Laboratory Technician,Single,196130,2.0,Y,17,8,0,23.0,5,5,4,4,4.0,4.0,3.0,3,3,2526,Research & Development
2796,24,No,Travel_Rarely,2,1,Life Sciences,1,Male,2,Laboratory Technician,Married,34070,0.0,Y,13,8,1,6.0,4,5,1,2,2.0,3.0,3.0,3,3,3045,Research & Development
2797,34,No,Travel_Rarely,4,3,Marketing,1,Female,2,Sales Representative,Divorced,50630,6.0,Y,12,8,1,12.0,2,1,0,0,3.0,2.0,3.0,3,3,2225,Sales
2798,37,No,Travel_Rarely,6,1,Technical Degree,1,Male,1,Laboratory Technician,Single,46390,2.0,Y,12,8,2,12.0,3,5,1,3,3.0,4.0,3.0,3,3,3892,Sales
2799,34,No,Travel_Rarely,9,2,Medical,1,Male,2,Healthcare Representative,Single,48760,2.0,Y,21,8,1,14.0,3,11,5,8,3.0,1.0,3.0,3,4,2225,Sales
2800,36,No,Travel_Frequently,7,3,Medical,1,Male,1,Research Scientist,Married,26900,0.0,Y,11,8,0,10.0,1,9,2,8,2.0,4.0,3.0,3,3,2850,Human Resources
2801,36,No,Travel_Rarely,1,3,Medical,1,Female,2,Manufacturing Director,Divorced,175670,5.0,Y,13,8,0,7.0,6,1,0,0,1.0,4.0,3.0,3,3,4378,Research & Development
2802,43,No,Travel_Frequently,3,4,Life Sciences,1,Male,1,Sales Executive,Married,24080,1.0,Y,12,8,1,25.0,3,25,4,12,3.0,4.0,4.0,3,3,1056,Research & Development
2803,30,No,Travel_Frequently,10,3,Life Sciences,1,Female,3,Healthcare Representative,Divorced,28140,1.0,Y,24,8,0,10.0,2,10,0,9,1.0,3.0,2.0,3,4,1755,Research & Development
2804,33,No,Non-Travel,7,3,Life Sciences,1,Male,2,Sales Executive,Married,112450,0.0,Y,21,8,0,8.0,3,7,0,7,3.0,2.0,4.0,3,4,2221,Sales
2805,56,Yes,Travel_Rarely,15,3,Life Sciences,1,Male,2,Laboratory Technician,Married,33120,9.0,Y,19,8,0,7.0,1,5,4,3,2.0,2.0,3.0,1,3,1575,Research & Development
2806,51,No,Travel_Rarely,3,2,Other,1,Female,2,Sales Representative,Single,190490,7.0,Y,14,8,1,23.0,2,20,15,15,1.0,3.0,3.0,3,3,3850,Research & Development
2807,31,Yes,Travel_Rarely,2,4,Technical Degree,1,Female,3,Sales Executive,Married,21410,4.0,Y,20,8,0,12.0,2,7,7,7,2.0,3.0,2.0,3,4,1793,Research & Development
2808,26,No,Travel_Rarely,17,3,Medical,1,Female,2,Manager,Married,57690,1.0,Y,19,8,0,5.0,4,5,4,3,3.0,2.0,2.0,2,3,1286,Sales
2809,58,Yes,Travel_Rarely,2,2,Medical,1,Female,1,Research Scientist,Married,43850,1.0,Y,13,8,1,40.0,2,40,15,6,4.0,4.0,2.0,2,3,2970,Sales
2810,19,Yes,Travel_Rarely,5,2,Life Sciences,1,Male,1,Manager,Single,53320,1.0,Y,23,8,1,0.0,2,0,0,0,4.0,3.0,2.0,3,4,2187,Research & Development
2811,22,No,Travel_Rarely,29,4,Technical Degree,1,Male,1,Sales Executive,Married,46630,0.0,Y,13,8,1,3.0,1,2,2,1,3.0,4.0,3.0,3,3,2461,Sales
2812,49,No,Travel_Rarely,2,3,Life Sciences,1,Female,1,Sales Executive,Married,47240,1.0,Y,11,8,1,16.0,3,15,5,11,3.0,1.0,2.0,2,3,3769,Research & Development
2813,43,No,Travel_Frequently,2,2,Life Sciences,1,Male,1,Sales Executive,Single,32110,4.0,Y,13,8,0,18.0,2,3,1,2,2.0,3.0,3.0,4,3,2040,Sales
2814,50,No,Travel_Frequently,19,4,Life Sciences,1,Male,2,Sales Executive,Single,53770,4.0,Y,14,8,1,16.0,3,2,2,1,3.0,4.0,3.0,4,3,2544,Research & Development
2815,31,Yes,Travel_Rarely,15,1,Medical,1,Female,2,Sales Executive,Married,40660,3.0,Y,22,8,0,4.0,2,2,2,2,2.0,3.0,3.0,2,4,3045,Research & Development
2816,41,No,Travel_Rarely,17,2,Other,1,Male,1,Manufacturing Director,Divorced,52080,3.0,Y,11,8,3,12.0,2,9,0,7,3.0,3.0,3.0,1,3,2295,Research & Development
2817,26,No,Travel_Rarely,17,4,Life Sciences,1,Male,2,Sales Executive,Married,48770,1.0,Y,13,8,1,8.0,5,8,5,7,3.0,3.0,3.0,4,3,3275,Research & Development
2818,36,No,Travel_Rarely,25,1,Human Resources,1,Male,2,Research Scientist,Divorced,31170,6.0,Y,21,8,1,7.0,2,3,0,1,2.0,2.0,3.0,4,4,2693,Human Resources
2819,51,Yes,Travel_Frequently,6,3,Life Sciences,1,Female,1,Manager,Single,15690,2.0,Y,11,8,0,18.0,2,4,0,3,1.0,4.0,3.0,4,3,831,Research & Development
2820,39,No,Travel_Rarely,7,3,Life Sciences,1,Female,1,Research Scientist,Married,196580,4.0,Y,13,8,1,17.0,3,15,5,9,4.0,3.0,4.0,4,3,4280,Research & Development
2821,25,No,Travel_Rarely,29,1,Medical,1,Female,3,Research Scientist,Married,30690,2.0,Y,14,8,1,6.0,3,2,2,2,1.0,3.0,3.0,2,3,1050,Sales
2822,30,No,Travel_Rarely,21,1,Medical,1,Male,2,Laboratory Technician,Married,104350,0.0,Y,11,8,0,12.0,5,11,4,7,3.0,4.0,1.0,3,3,1506,Research & Development
2823,32,Yes,Travel_Rarely,2,4,Life Sciences,1,Female,2,Research Director,Single,41480,7.0,Y,15,8,0,10.0,0,5,0,4,1.0,1.0,4.0,2,3,3351,Research & Development
2824,45,No,Travel_Rarely,2,1,Technical Degree,1,Female,2,Healthcare Representative,Single,57680,5.0,Y,23,8,1,9.0,4,6,0,3,3.0,4.0,2.0,3,4,124,Research & Development
2825,38,No,Travel_Rarely,7,4,Life Sciences,1,Female,2,Research Director,Single,50420,3.0,Y,16,8,1,19.0,4,3,2,2,4.0,3.0,3.0,3,3,3057,Research & Development
2826,30,No,Travel_Rarely,13,3,Marketing,1,Female,2,Laboratory Technician,Single,57700,1.0,Y,16,8,1,5.0,2,5,0,4,1.0,3.0,2.0,4,3,1449,Sales
2827,32,No,Travel_Frequently,2,3,Marketing,1,Male,3,Laboratory Technician,Divorced,77560,0.0,Y,21,8,0,9.0,3,8,0,7,4.0,4.0,4.0,3,4,3027,Sales
2828,30,No,Travel_Rarely,1,3,Medical,1,Female,3,Sales Executive,Divorced,103060,5.0,Y,13,8,0,8.0,5,3,2,2,4.0,1.0,3.0,3,3,1735,Research & Development
2829,30,No,Travel_Rarely,9,3,Medical,1,Male,2,Research Scientist,Single,39360,0.0,Y,11,8,1,6.0,3,5,1,2,2.0,4.0,3.0,3,3,470,Sales
2830,41,No,Travel_Frequently,10,2,Medical,1,Female,3,Manufacturing Director,Divorced,79450,4.0,Y,12,8,1,21.0,6,7,7,7,4.0,1.0,2.0,2,3,2565,Sales
2831,41,No,Travel_Rarely,10,4,Medical,1,Male,4,Research Scientist,Married,57430,2.0,Y,12,8,3,7.0,2,5,1,4,3.0,1.0,3.0,4,3,4328,Research & Development
2832,19,No,Travel_Rarely,1,3,Other,1,Female,5,Manufacturing Director,Single,152020,1.0,Y,18,8,3,1.0,2,1,0,0,2.0,2.0,3.0,2,3,CEO,Research & Development
2833,40,No,Travel_Frequently,26,4,Medical,1,Male,2,Manufacturing Director,Divorced,54400,1.0,Y,12,8,1,20.0,2,20,2,13,2.0,2.0,3.0,3,3,3185,Research & Development
2834,35,No,Travel_Rarely,8,1,Marketing,1,Female,3,Laboratory Technician,Married,37600,1.0,Y,14,8,3,10.0,2,10,0,6,3.0,2.0,3.0,3,3,909,Sales
2835,53,No,Travel_Rarely,14,2,Life Sciences,1,Female,5,Manufacturing Director,Married,35170,2.0,Y,12,8,1,13.0,1,7,4,5,2.0,3.0,1.0,2,3,CEO,Sales
2836,45,No,Travel_Rarely,1,4,Technical Degree,1,Male,1,Research Scientist,Divorced,25800,8.0,Y,17,8,3,20.0,3,17,0,15,2.0,2.0,1.0,3,3,2461,Sales
2837,32,No,Travel_Frequently,2,2,Life Sciences,1,Female,1,Manufacturing Director,Single,21660,1.0,Y,19,8,1,9.0,4,9,3,7,2.0,4.0,3.0,1,3,1768,Sales
2838,29,No,Non-Travel,10,4,Technical Degree,1,Male,3,Healthcare Representative,Married,58690,1.0,Y,11,8,1,10.0,6,10,0,9,4.0,3.0,3.0,4,3,1714,Research & Development
2839,51,No,Travel_Rarely,1,3,Other,1,Female,3,Research Director,Married,80080,2.0,Y,15,8,1,10.0,4,1,0,0,2.0,3.0,3.0,3,3,4328,Research & Development
2840,58,No,Travel_Rarely,3,3,Marketing,1,Female,1,Research Scientist,Married,52060,4.0,Y,11,8,3,9.0,4,1,0,0,2.0,2.0,2.0,1,3,1136,Sales
2841,40,No,Travel_Rarely,11,2,Technical Degree,1,Male,4,Laboratory Technician,Married,52950,7.0,Y,18,8,0,15.0,4,12,2,11,3.0,4.0,2.0,3,3,4383,Research & Development
2842,34,No,Travel_Frequently,24,4,Marketing,1,Male,2,Manufacturing Director,Married,164130,6.0,Y,16,8,0,6.0,1,4,1,2,3.0,3.0,3.0,3,3,2520,Sales
2843,22,No,Travel_Rarely,3,3,Medical,1,Male,1,Laboratory Technician,Married,132690,1.0,Y,25,8,1,2.0,2,2,2,2,3.0,4.0,3.0,3,4,2819,Research & Development
2844,27,No,Non-Travel,3,3,Medical,1,Male,1,Healthcare Representative,Divorced,27830,6.0,Y,16,8,1,6.0,2,2,2,2,4.0,2.0,1.0,4,3,606,Research & Development
2845,28,No,Travel_Rarely,4,4,Life Sciences,1,Male,2,Healthcare Representative,Married,54330,1.0,Y,13,8,1,5.0,4,5,0,2,3.0,4.0,1.0,2,3,3065,Sales
2846,57,No,Travel_Rarely,3,3,Life Sciences,1,Male,2,Manufacturing Director,Divorced,20130,3.0,Y,14,8,1,12.0,5,5,1,4,3.0,4.0,1.0,3,3,3823,Research & Development
2847,27,No,Non-Travel,2,3,Life Sciences,1,Male,1,Manufacturing Director,Divorced,139660,1.0,Y,19,8,0,1.0,1,1,0,1,3.0,3.0,2.0,3,3,3850,Research & Development
2848,50,No,Travel_Rarely,4,3,Life Sciences,1,Female,2,Manufacturing Director,Single,43740,3.0,Y,15,8,1,21.0,5,5,4,4,3.0,2.0,3.0,4,3,3810,Research & Development
2849,41,No,Travel_Rarely,7,4,Marketing,1,Male,4,Laboratory Technician,Divorced,68420,4.0,Y,12,8,1,13.0,3,9,1,8,1.0,3.0,3.0,3,3,2565,Sales
2850,30,No,Travel_Rarely,1,4,Human Resources,1,Female,1,Manager,Married,174260,2.0,Y,12,8,1,12.0,0,10,7,4,2.0,4.0,3.0,2,3,3080,Human Resources
2851,38,No,Travel_Rarely,1,1,Medical,1,Male,2,Laboratory Technician,Single,176030,4.0,Y,16,8,0,12.0,0,8,0,7,1.0,4.0,4.0,2,3,3410,Sales
2852,32,No,Travel_Rarely,20,3,Medical,1,Female,1,Manufacturing Director,Single,45810,3.0,Y,14,8,1,8.0,3,5,1,4,3.0,3.0,3.0,3,3,3483,Research & Development
2853,27,No,Travel_Rarely,5,4,Medical,1,Male,2,Healthcare Representative,Married,47350,0.0,Y,13,8,0,6.0,2,5,1,1,3.0,2.0,2.0,3,3,335,Research & Development
2854,19,Yes,Travel_Frequently,10,2,Life Sciences,1,Male,2,Healthcare Representative,Single,41870,0.0,Y,22,8,1,1.0,4,0,0,0,3.0,1.0,4.0,3,4,2976,Research & Development
2855,36,No,Travel_Frequently,25,3,Marketing,1,Female,2,Research Director,Single,55050,4.0,Y,21,8,2,13.0,3,8,7,2,4.0,2.0,2.0,3,4,3304,Sales
2856,30,No,Non-Travel,1,3,Medical,1,Female,1,Sales Executive,Divorced,54700,1.0,Y,18,8,1,12.0,2,12,6,10,3.0,1.0,3.0,3,3,952,Sales
2857,45,No,Travel_Rarely,24,2,Medical,1,Male,2,Sales Executive,Divorced,54760,4.0,Y,13,8,1,9.0,3,5,0,3,3.0,1.0,4.0,3,3,854,Research & Development
2858,56,No,Travel_Rarely,4,3,Life Sciences,1,Male,4,Manager,Divorced,25870,4.0,Y,12,8,0,19.0,2,2,2,2,3.0,1.0,3.0,2,3,1537,Research & Development
2859,33,No,Travel_Rarely,2,2,Medical,1,Male,1,Sales Executive,Single,24400,0.0,Y,18,8,3,4.0,4,3,0,2,3.0,4.0,4.0,3,3,2647,Research & Development
2860,19,Yes,Travel_Rarely,8,2,Life Sciences,1,Male,2,Sales Executive,Single,159720,1.0,Y,21,8,0,1.0,2,1,1,0,2.0,4.0,2.0,3,4,1207,Research & Development
2861,46,No,Travel_Rarely,10,3,Technical Degree,1,Female,2,Laboratory Technician,Divorced,153790,1.0,Y,12,8,0,24.0,1,24,15,7,2.0,1.0,3.0,1,3,499,Research & Development
2862,38,No,Travel_Rarely,4,4,Life Sciences,1,Male,1,Manufacturing Director,Single,70820,1.0,Y,14,8,0,2.0,3,2,2,1,3.0,4.0,3.0,4,3,3905,Sales
2863,31,No,Travel_Rarely,2,5,Life Sciences,1,Male,2,Sales Representative,Married,27280,8.0,Y,11,8,0,7.0,3,4,0,2,3.0,4.0,3.0,4,3,4389,Sales
2864,34,No,Travel_Rarely,9,3,Marketing,1,Female,2,Manager,Single,53680,2.0,Y,14,8,1,9.0,2,3,1,2,4.0,2.0,3.0,3,3,4388,Sales
2865,41,Yes,Travel_Rarely,18,4,Life Sciences,1,Male,5,Laboratory Technician,Single,53470,1.0,Y,24,8,1,4.0,1,4,0,2,2.0,2.0,2.0,3,4,3063,Research & Development
2866,50,No,Travel_Rarely,19,4,Marketing,1,Male,3,Sales Executive,Married,31950,2.0,Y,11,8,0,5.0,4,3,0,2,3.0,3.0,2.0,2,3,1834,Sales
